col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8
79,19,37,66,17,20,21,10,5
8,56,37,0,94,46,16,44,13
25,79,91,16,57,30,85,80,51
37,1,81,64,75,97,16,50,22
11,35,19,10,59,33,77,17,96
2,29,1,48,25,69,84,50,45
46,20,25,38,68,13,17,43,45
86,48,15,78,82,3,5,51,77
7,36,5,96,80,90,56,27,61
50,25,2,17,18,19,68,82,68
85,52,93,76,53,96,89,30,72
51,25,14,29,97,92,22,7,77
7,37,75,4,70,74,69,86,86
5,81,57,95,46,84,85,67,16
4,31,55,39,5,73,80,97,11
44,93,58,90,81,63,93,69,48
3,24,16,8,46,24,50,40,78
57,64,83,37,37,39,36,36,70
67,62,23,30,60,91,96,38,80
8,12,24,96,77,84,27,34,89
15,29,65,78,27,11,64,10,99
66,75,53,64,46,68,22,70,62
72,93,94,2,76,11,90,12,96
89,7,1,53,31,74,94,46,78
46,64,98,54,16,49,37,2,66
7,44,77,94,1,72,93,86,95
33,66,42,30,0,69,97,50,47
33,84,82,61,69,7,34,88,73
20,58,18,56,41,66,42,55,5
33,88,82,20,43,49,80,82,78
86,10,80,21,6,79,10,51,60
5,16,37,48,52,21,5,69,54
9,76,14,37,30,23,17,86,34
78,70,49,72,82,11,10,67,71
27,70,47,44,83,28,19,13,53
5,54,18,95,99,99,28,63,75
59,46,58,94,6,64,81,18,86
11,93,65,62,97,54,14,85,66
69,37,28,48,90,37,22,10,53
71,13,62,8,14,5,8,30,20
23,2,47,68,58,93,18,50,36
88,41,28,85,72,98,55,21,93
91,97,30,42,33,11,78,68,5
41,90,47,94,9,77,49,11,99
65,1,68,12,0,25,22,57,78
6,55,33,79,28,29,71,54,86
74,34,36,85,46,67,69,11,57
19,62,69,62,50,98,5,62,72
37,52,30,11,45,59,16,7,7
48,5,63,14,33,17,23,24,39
11,93,29,10,36,2,15,27,0
68,4,0,70,56,68,64,5,20
74,5,77,54,64,61,13,10,28
65,43,1,65,31,96,17,56,55
78,12,15,76,28,44,88,43,56
10,65,66,58,61,68,26,4,20
37,93,37,22,49,38,68,91,96
82,91,8,7,76,61,50,20,96
32,72,47,94,99,75,80,35,18
15,54,80,8,36,56,64,51,61
69,73,72,99,43,30,56,2,76
79,47,38,84,42,36,89,14,21
93,53,77,49,31,18,62,28,26
91,83,80,1,29,84,24,93,64
52,60,76,64,8,10,76,54,31
49,46,98,85,63,25,84,44,57
28,25,2,83,97,98,85,20,15
16,72,84,47,65,13,96,44,42
76,81,43,12,64,26,31,84,42
34,73,69,4,65,72,39,65,74
84,34,99,22,11,99,48,74,57
23,5,2,93,7,10,7,17,31
60,12,52,24,58,86,76,49,76
53,93,38,32,57,83,28,80,86
29,68,43,47,30,49,53,91,96
22,0,2,80,8,12,7,10,30
52,45,93,97,92,27,67,75,0
55,45,85,34,11,79,55,36,80
76,8,2,6,80,7,82,80,87
81,31,22,47,99,97,28,72,38
23,89,74,49,52,65,34,88,91
10,81,94,68,27,30,13,57,87
19,53,68,80,58,38,74,69,15
33,69,38,75,24,26,9,7,52
98,53,84,9,75,78,99,2,86
52,71,60,14,82,40,49,71,84
91,76,84,60,15,74,48,2,63
66,73,21,8,73,96,51,6,46
0,29,80,86,17,22,98,57,83
43,71,97,3,48,31,43,90,33
56,4,96,62,83,90,22,16,55
30,74,11,26,2,1,98,52,23
66,56,98,8,12,20,92,7,64
77,8,29,0,31,77,51,33,44
9,48,65,33,82,24,89,56,51
68,56,24,30,20,42,53,48,66
9,14,69,73,31,98,96,32,96
3,14,60,98,50,11,41,40,57
49,99,4,47,28,87,69,67,5
47,41,38,71,65,22,46,90,89
40,56,78,31,50,58,67,55,82
45,94,75,40,54,58,69,56,13
74,34,15,31,45,84,62,22,56
61,95,33,66,26,29,95,71,83
22,71,63,66,13,54,83,39,78
73,6,37,75,79,73,82,61,2
65,19,87,62,41,57,90,67,39
98,7,98,28,6,4,79,47,24
95,75,56,25,52,42,16,76,65
70,53,3,30,29,74,43,89,95
41,35,38,69,65,30,14,5,11
49,61,15,12,13,87,54,47,84
45,14,52,62,6,96,96,14,70
68,0,22,63,69,11,24,12,53
82,1,9,97,69,58,81,94,10
5,41,84,72,95,11,87,9,26
92,70,74,48,49,81,70,33,74
94,27,65,20,94,32,73,47,10
8,83,4,9,26,77,9,9,8
51,71,75,60,43,39,17,38,45
73,38,79,11,20,70,48,95,68
75,19,50,24,24,90,49,56,3
99,59,54,4,69,66,40,74,66
59,33,49,13,42,33,48,24,50
47,34,0,72,33,48,79,56,0
43,52,62,34,40,83,63,96,8
91,84,1,19,56,13,37,67,72
90,77,78,21,38,53,71,31,99
66,6,96,53,69,84,51,59,35
52,54,66,37,51,83,39,65,0
29,10,12,83,81,96,80,8,58
97,95,35,69,66,61,89,38,89
34,20,81,75,32,4,48,7,85
15,17,37,55,88,19,33,66,99
79,1,88,70,69,32,83,5,43
42,68,36,19,38,62,75,38,1
81,56,6,98,95,15,11,67,6
75,41,64,76,21,57,35,95,69
17,33,86,4,56,74,41,24,69
57,27,5,23,61,51,2,75,88
31,79,76,26,82,1,84,38,51
71,17,54,16,72,73,50,2,9
99,5,78,18,42,21,47,58,98
19,47,68,94,72,90,75,67,57
38,13,19,26,2,5,21,56,54
45,19,18,17,44,72,87,61,37
8,20,41,30,46,70,26,36,47
19,97,59,74,39,62,14,92,35
26,13,6,44,74,42,75,82,45
21,17,42,47,53,42,86,22,73
9,93,19,19,22,16,77,28,67
1,16,73,30,69,74,74,55,91
24,88,52,89,87,37,80,47,84
48,63,23,71,97,10,28,43,37
45,92,93,80,66,16,16,76,23
35,24,45,59,14,55,61,58,17
54,39,56,85,84,86,81,3,74
10,17,63,77,59,56,71,44,89
96,36,27,6,4,35,6,65,34
98,32,50,48,55,34,69,20,29
65,63,40,39,37,66,57,93,20
38,60,50,20,13,96,52,89,24
62,87,57,13,84,29,61,3,53
7,35,32,10,78,77,59,66,80
8,20,24,40,7,40,1,86,3
45,98,80,68,20,92,30,28,25
8,20,47,49,31,39,97,50,53
77,44,36,74,80,94,4,26,27
89,58,27,92,9,55,87,79,38
69,48,94,59,46,15,15,48,97
9,11,16,16,22,73,11,25,7
7,3,55,90,59,81,64,28,55
35,89,58,10,2,21,58,92,16
49,94,42,40,47,62,23,90,59
27,96,77,36,20,33,84,27,83
24,9,81,3,35,60,19,19,49
64,59,10,3,17,27,21,55,93
99,56,62,79,9,6,48,28,42
93,9,89,1,4,23,45,48,41
26,94,79,13,95,59,50,64,36
14,67,14,68,48,65,43,38,38
96,19,40,37,1,54,99,93,78
65,23,37,59,81,39,34,11,3
75,1,91,62,25,86,86,36,60
76,63,65,61,56,67,91,47,48
95,33,17,21,98,57,99,44,90
38,98,78,28,80,4,62,1,63
3,79,9,66,1,0,79,91,47
32,64,49,57,47,50,70,16,95
57,62,5,30,0,86,63,7,1
4,40,44,52,78,32,52,6,87
97,88,27,77,14,9,69,63,29
74,17,84,4,26,58,2,75,24
67,50,19,97,0,41,45,20,40
83,44,78,1,97,71,39,95,97
8,54,18,48,17,55,19,8,88
18,64,20,4,37,79,63,63,86
76,61,18,27,0,82,51,96,98
56,58,95,66,41,25,50,62,39
30,90,48,54,33,56,53,31,38
93,15,51,56,18,47,82,91,95
98,94,5,15,11,89,33,36,49
54,84,56,3,65,14,8,73,77
30,0,39,15,34,28,87,91,92
61,89,18,82,75,78,73,26,0
64,28,70,14,94,56,26,58,52
16,80,57,42,9,32,4,8,35
47,42,64,57,7,5,91,86,59
43,88,30,94,93,9,62,1,90
52,6,70,0,29,30,94,43,69
13,10,56,2,7,14,20,14,29
54,20,84,8,17,24,61,80,88
83,36,89,73,98,5,6,92,53
27,73,18,99,30,2,95,36,32
48,85,86,1,69,44,89,58,52
24,49,63,83,42,87,10,39,94
73,81,47,61,14,93,3,3,49
63,27,6,26,16,8,38,98,67
82,90,64,65,66,92,33,5,37
45,0,81,86,47,0,50,17,6
65,2,70,48,18,40,30,47,7
88,82,26,35,11,88,60,81,58
79,85,51,20,33,56,53,83,68
9,51,55,21,94,92,52,62,71
85,85,89,96,42,54,63,32,31
85,40,62,1,12,45,89,4,26
66,5,63,45,60,53,46,3,59
5,31,20,50,90,9,1,49,48
56,30,99,93,34,33,60,10,12
4,9,83,80,47,1,54,28,77
54,20,4,83,42,10,19,3,77
86,70,65,40,68,52,46,96,6
1,44,85,52,71,64,38,20,5
9,59,27,29,66,25,64,3,5
99,5,13,57,77,92,99,16,84
45,71,31,41,65,63,96,24,4
3,47,86,32,44,37,95,27,93
42,52,36,29,17,60,97,76,29
17,72,83,99,92,69,76,23,56
23,13,44,46,4,91,79,18,60
83,66,21,74,33,42,36,68,0
13,38,4,43,51,68,12,50,51
81,69,91,67,77,67,28,11,33
46,62,61,40,98,80,37,84,98
85,0,56,75,33,52,13,17,93
36,19,7,39,2,52,98,21,6
3,84,23,34,55,50,62,79,33
7,98,9,95,32,71,72,13,8
59,82,98,87,90,26,88,14,87
36,70,3,91,2,62,68,7,27
52,19,43,82,53,74,94,81,81
37,9,67,67,27,92,20,88,62
54,29,52,24,20,48,75,60,5
12,84,18,50,84,79,73,30,92
8,92,99,50,46,19,50,54,3
91,83,16,56,12,4,65,92,21
0,55,73,85,18,63,42,35,60
5,28,61,24,64,45,10,44,19
64,17,11,18,36,3,4,33,26
22,67,65,11,4,61,69,47,79
16,19,31,1,5,65,85,91,48
61,24,82,8,75,94,76,81,24
95,43,24,17,87,72,63,57,22
4,94,69,21,9,39,22,75,49
82,6,86,99,63,47,53,67,26
69,58,77,33,6,24,76,70,82
53,19,84,62,1,46,79,55,6
14,99,92,2,99,98,38,62,89
86,41,9,79,64,79,29,50,42
23,9,49,58,19,65,99,81,55
42,94,69,73,73,10,57,49,16
13,90,52,63,62,64,14,38,34
4,53,6,4,18,25,8,32,64
62,64,61,30,80,43,9,17,36
37,4,3,71,79,36,42,38,51
38,66,65,34,0,32,28,69,40
45,61,45,36,62,21,77,21,18
7,89,30,45,38,63,91,22,1
10,3,79,75,50,38,92,63,81
96,66,65,60,17,46,23,78,4
52,16,38,73,38,53,27,21,73
74,31,46,77,47,31,11,67,45
38,46,48,89,21,50,72,78,16
73,88,39,71,93,2,10,20,77
98,99,37,69,82,20,31,89,49
58,73,39,55,26,78,70,16,33
79,65,56,65,39,0,19,95,30
70,47,17,79,11,49,41,57,90
92,81,2,95,73,17,7,37,73
74,39,62,56,6,85,15,2,94
71,58,47,93,45,91,39,36,82
34,24,16,98,58,64,58,83,6
49,70,58,39,39,75,63,3,35
73,92,98,97,21,56,5,74,75
42,69,56,4,48,10,90,87,23
75,77,43,90,10,11,38,36,71
14,80,11,24,45,50,30,7,1
77,53,22,16,13,86,68,24,36
18,64,72,15,75,48,61,38,16
95,73,68,40,44,41,27,67,94
69,23,64,41,39,46,83,6,6
13,94,43,83,84,88,98,95,60
63,90,94,6,36,18,39,64,14
34,48,81,16,94,50,21,45,46
33,30,86,15,80,85,7,8,36
14,98,13,21,79,38,74,13,72
58,34,14,59,74,30,52,71,67
87,99,65,49,58,19,82,61,60
37,43,44,51,86,28,62,32,11
47,5,76,63,4,55,47,96,0
84,1,6,5,29,24,98,67,92
3,4,41,45,38,30,77,62,95
36,76,7,22,1,65,57,82,51
83,11,9,8,23,19,78,44,59
52,89,84,58,30,99,59,20,5
27,70,96,54,27,6,12,58,55
38,4,72,24,15,79,29,33,99
93,54,32,92,87,19,61,88,53
61,44,89,69,25,60,46,81,74
48,45,40,99,2,82,85,30,53
86,33,45,53,87,17,58,49,88
86,8,37,52,86,54,52,29,59
81,8,30,15,68,84,9,13,7
62,75,87,17,33,2,90,32,71
87,91,71,60,87,36,70,78,81
82,76,47,67,33,95,65,60,59
40,84,70,75,18,3,7,27,62
99,75,93,6,83,66,26,30,5
41,36,63,82,26,21,21,42,56
47,10,11,12,29,94,37,71,11
22,46,48,43,74,93,84,99,17
58,26,4,50,4,3,73,73,40
68,94,27,19,74,94,6,2,82
43,53,68,46,64,42,35,52,34
83,79,65,71,98,68,48,91,43
50,9,48,98,22,98,33,88,35
41,59,74,54,8,87,17,20,1
60,39,2,45,25,11,84,73,23
45,75,1,81,21,26,44,29,5
49,9,53,61,1,33,48,92,60
45,66,86,6,42,66,60,31,48
99,96,96,47,1,14,66,56,55
92,2,1,43,43,58,69,17,13
68,45,7,40,80,25,22,48,92
63,90,78,89,52,2,95,78,67
83,46,53,36,97,50,91,32,98
84,20,94,40,81,14,52,35,74
9,83,54,65,40,58,8,57,17
88,89,25,70,36,96,63,54,83
58,82,28,64,32,13,31,55,17
30,42,37,24,99,16,19,46,44
92,22,68,90,32,20,23,6,23
55,98,82,91,37,48,72,30,21
8,22,64,65,27,50,91,99,38
53,38,96,50,43,64,97,87,26
82,24,43,44,47,0,65,84,20
97,32,94,6,7,38,56,79,20
36,76,46,47,5,7,37,14,36
75,62,69,25,74,59,63,87,6
22,8,99,85,17,29,1,90,3
87,70,81,65,43,8,78,51,66
99,89,95,82,2,89,22,13,71
62,80,83,83,35,57,49,28,44
28,7,68,41,41,32,99,34,49
65,50,19,67,23,47,91,87,59
30,8,15,45,90,86,64,14,43
46,57,88,30,8,56,44,66,25
56,57,27,33,36,99,9,91,17
92,46,54,34,22,17,88,21,49
36,29,11,15,89,94,52,48,59
41,54,20,46,17,9,9,63,39
76,47,34,90,90,50,68,9,50
29,55,12,91,63,51,45,50,17
2,87,71,84,78,52,49,38,33
47,57,90,45,8,66,97,16,99
64,8,40,54,98,42,59,18,10
78,8,3,97,71,77,9,93,85
69,98,81,26,82,52,38,16,54
49,13,81,57,88,2,6,84,43
34,78,99,33,45,21,66,32,21
83,9,76,53,40,10,13,81,19
47,43,9,82,23,73,27,30,18
64,40,48,35,67,14,88,91,77
8,96,83,84,87,18,78,4,89
46,97,31,66,29,16,72,51,86
42,46,47,6,34,0,23,85,83
28,3,51,4,25,69,15,51,6
96,18,55,31,73,23,59,79,7
88,35,71,68,23,8,53,43,88
4,12,97,77,36,2,69,57,96
21,62,37,3,56,71,32,88,60
0,41,18,54,74,38,77,15,29
62,17,29,85,92,79,59,92,94
48,1,24,54,93,16,25,59,68
90,45,46,32,80,33,89,4,58
73,84,69,88,96,91,78,5,75
56,34,75,46,63,55,18,23,43
98,20,9,98,93,40,5,57,68
23,6,96,21,99,96,12,57,79
76,91,93,98,65,35,10,55,82
9,6,35,55,26,70,63,63,22
90,60,17,27,92,67,28,23,19
27,55,33,6,33,87,69,77,31
25,59,26,65,88,92,99,24,65
62,71,24,59,8,12,19,59,73
16,51,76,2,4,92,30,78,36
19,55,35,5,5,12,38,87,40
98,80,54,88,71,62,10,30,81
90,94,72,16,57,94,30,89,39
13,63,42,62,46,57,38,6,63
81,5,20,76,67,46,14,40,58
80,53,73,85,90,28,66,56,27
98,66,11,83,37,13,13,80,91
66,97,2,64,72,59,27,20,0
4,56,88,49,8,97,53,94,87
46,37,56,16,34,83,51,92,8
96,55,83,32,2,30,23,59,38
70,52,20,58,7,6,94,12,32
40,18,25,62,75,3,47,77,85
5,85,88,80,56,81,40,89,7
5,60,18,53,14,43,90,4,27
13,17,82,59,85,44,30,77,56
95,18,69,40,83,25,60,88,28
3,57,18,22,57,17,75,74,49
76,91,10,22,40,70,96,30,68
87,50,56,0,45,11,52,7,9
42,41,68,68,51,23,84,75,30
10,84,22,53,36,63,13,16,44
34,1,77,62,99,49,29,72,82
10,55,35,33,76,47,11,46,63
24,88,53,33,29,71,48,81,14
49,2,96,3,41,5,50,60,76
68,44,93,32,1,60,81,20,84
16,66,73,62,18,65,20,54,11
64,16,42,3,57,9,33,79,39
39,12,47,99,83,26,16,92,67
16,3,20,28,99,37,19,16,2
75,2,13,57,32,68,94,76,32
71,31,49,2,19,95,75,89,46
72,38,68,61,28,44,68,59,49
35,6,17,80,40,87,21,5,51
48,32,93,56,94,41,83,87,3
19,29,46,84,69,34,51,58,2
25,32,89,51,63,52,49,2,54
88,95,84,96,39,0,48,97,73
69,9,72,35,15,30,55,21,44
59,78,76,25,7,89,97,25,94
77,73,69,15,81,44,8,24,57
6,45,76,51,39,2,3,95,96
35,86,66,77,1,39,6,45,61
55,39,91,85,37,94,17,0,20
90,63,67,74,28,8,85,99,2
73,88,80,14,74,29,16,66,44
68,86,23,21,31,10,16,98,0
75,82,23,73,73,39,20,11,44
47,79,78,0,33,66,63,49,54
31,19,35,48,42,29,70,48,33
63,82,21,69,45,53,2,3,91
25,95,88,19,35,23,12,90,67
27,12,27,58,61,0,76,46,57
21,35,78,14,81,65,65,36,23
6,49,41,14,56,42,66,85,2
87,91,8,17,10,94,98,26,23
13,46,31,63,99,90,64,44,40
79,54,77,28,8,91,64,66,52
3,23,79,98,48,49,22,27,11
51,10,87,33,29,42,0,20,26
96,9,33,15,1,86,41,26,39
45,50,28,59,81,91,64,24,83
46,90,50,30,13,97,36,70,90
94,46,44,28,95,37,41,39,32
4,98,81,76,43,33,70,44,55
99,36,88,63,65,23,34,55,12
10,34,78,32,19,89,43,39,7
94,71,59,16,22,4,0,30,34
6,57,83,95,13,6,82,73,91
38,76,76,41,24,66,99,49,81
41,25,70,51,25,12,72,31,75
72,98,53,88,14,86,84,3,94
79,0,3,81,37,95,59,59,87
64,40,66,47,5,14,23,23,17
41,19,42,77,4,75,14,4,77
33,86,45,52,75,20,53,57,16
59,49,46,30,27,23,32,41,55
62,96,64,86,31,89,71,3,54
33,77,79,53,46,8,42,59,48
8,23,2,35,4,22,69,77,25
84,3,20,81,21,79,85,76,76
13,8,75,8,78,22,41,7,68
90,12,83,13,51,38,52,32,33
65,41,76,3,17,19,94,8,50
20,38,32,90,49,33,83,95,66
83,69,43,29,0,59,80,29,15
70,0,61,27,41,48,40,43,34
42,14,16,23,17,2,1,92,94
6,24,40,70,85,14,4,50,47
91,16,20,0,76,74,67,35,70
91,89,31,58,79,22,36,89,14
89,22,77,7,89,30,68,8,54
47,10,75,55,77,65,79,55,40
26,10,20,19,84,21,77,97,38
49,41,32,37,31,28,98,60,30
15,43,49,31,68,95,75,33,13
76,71,98,43,63,32,1,57,87
39,12,33,67,12,96,39,48,31
27,54,94,15,64,52,11,27,16
73,97,4,61,10,34,79,64,78
1,82,88,48,59,35,46,41,29
38,60,93,25,6,13,53,45,4
16,14,81,85,86,63,55,15,42
84,89,27,57,54,88,10,33,61
97,69,62,10,28,53,22,15,64
79,94,88,51,6,88,22,85,81
79,17,21,63,38,64,41,71,49
82,60,89,29,1,83,44,86,13
48,14,77,75,59,28,3,19,87
73,28,73,73,77,54,64,71,84
27,22,12,17,73,35,87,88,67
25,96,79,45,44,6,1,20,97
0,44,58,65,1,45,14,38,94
0,52,48,5,85,92,92,90,15
66,6,21,98,25,52,18,35,84
25,68,88,45,80,69,24,13,35
40,88,24,92,51,62,63,4,85
13,5,9,47,94,16,80,92,57
25,70,11,61,61,41,52,98,2
37,38,13,98,93,72,29,44,95
15,16,31,83,98,85,88,38,51
85,97,34,40,37,3,39,93,17
94,25,63,88,57,61,26,23,93
41,77,66,86,40,64,9,82,15
77,25,11,42,72,47,17,17,11
76,41,57,28,71,97,58,65,86
98,21,94,17,19,13,59,83,78
34,64,59,16,88,10,91,76,0
49,91,95,33,17,2,34,61,92
62,15,67,45,34,58,97,54,98
38,44,81,22,83,46,59,40,53
25,26,3,59,30,43,2,44,81
78,54,85,58,94,17,67,74,78
24,21,69,64,6,34,83,66,46
19,14,7,2,16,87,89,92,40
84,59,62,1,57,30,70,2,42
73,58,35,50,94,47,81,72,49
28,82,68,19,33,42,30,49,58
87,62,55,85,11,69,53,22,17
56,9,57,63,66,99,81,90,53
44,7,77,73,48,66,10,85,12
51,47,37,73,4,35,67,82,72
14,92,84,2,2,22,42,24,86
61,6,83,74,46,85,77,6,94
90,99,90,8,44,66,14,39,13
57,79,29,45,78,46,98,41,62
60,4,99,36,72,20,19,18,1
41,0,57,35,72,93,14,4,45
47,99,62,74,0,2,44,26,9
43,53,96,95,30,98,63,74,5
45,7,55,2,42,99,17,18,91
34,82,97,38,76,65,0,57,28
29,27,39,82,42,92,35,81,89
37,88,83,58,72,84,50,27,55
11,21,11,84,61,68,65,77,82
54,16,95,77,98,79,30,22,50
74,60,18,21,61,81,26,74,76
95,89,28,27,32,58,51,2,42
99,76,34,81,50,89,31,40,62
34,90,4,99,4,62,98,50,4
0,70,85,42,93,29,0,6,52
47,31,30,49,27,71,71,86,22
41,37,28,53,67,56,35,93,34
15,4,4,30,53,78,31,17,76
8,17,16,80,61,63,57,71,90
87,58,80,94,21,36,32,23,65
59,89,51,61,2,56,71,73,75
23,93,21,28,24,27,10,49,92
7,46,45,35,52,91,11,75,97
12,15,50,76,62,83,97,9,54
81,42,36,31,12,62,80,72,2
76,72,81,59,65,6,14,27,33
1,53,67,31,84,96,18,11,31
84,94,72,22,30,19,77,82,16
30,93,63,15,88,23,14,27,63
27,35,59,57,34,66,96,66,32
35,93,47,95,98,31,20,90,55
94,97,51,5,42,13,0,22,98
39,86,91,69,48,4,24,60,49
51,88,15,33,18,88,10,52,42
43,98,32,5,11,12,82,76,65
17,70,83,38,66,83,25,43,36
67,41,8,92,20,73,37,74,45
45,79,96,38,93,32,10,83,59
61,77,81,24,66,25,18,11,36
73,22,50,88,99,69,59,6,5
63,61,22,33,72,58,93,85,46
48,91,78,9,88,66,70,94,72
23,65,43,19,53,81,51,49,59
98,17,92,60,44,87,9,31,96
73,29,12,25,40,63,31,47,2
25,57,4,1,2,25,55,84,50
79,40,51,99,61,13,82,17,46
58,98,4,29,74,66,54,26,32
31,9,15,2,36,38,12,45,16
71,76,45,96,20,25,59,46,17
39,53,15,3,97,93,53,57,26
16,14,13,8,22,42,35,79,29
15,20,24,30,13,3,4,38,66
63,53,26,53,70,68,73,51,32
88,39,0,12,49,40,40,94,91
54,15,31,59,31,93,61,21,20
90,57,65,53,80,16,73,4,30
11,94,50,40,92,19,71,69,53
93,12,74,68,6,88,98,42,54
79,17,27,25,90,75,25,72,51
36,83,62,23,4,27,66,4,36
80,80,73,79,59,56,70,84,9
42,42,49,7,97,56,83,47,58
70,75,76,34,81,42,43,66,88
0,16,65,53,80,26,76,27,97
91,51,42,42,29,12,32,28,35
99,80,59,7,40,28,80,5,96
79,11,37,47,94,32,5,1,13
76,59,22,23,84,36,75,39,17
74,88,96,18,40,53,11,71,17
95,9,95,45,56,51,64,90,8
52,5,96,47,89,13,22,18,24
67,28,34,12,13,21,93,13,42
17,94,51,71,50,67,24,15,34
50,44,45,78,1,66,88,68,11
24,91,83,53,50,69,6,59,83
33,76,82,43,36,71,36,59,97
1,80,88,94,59,5,76,47,28
43,51,87,94,4,79,97,46,75
79,36,38,42,0,99,45,6,63
96,74,11,80,82,4,13,4,36
20,13,37,3,37,75,5,82,27
10,82,39,70,68,13,35,70,95
77,99,2,81,34,57,29,70,82
34,98,75,8,98,0,98,52,33
6,92,16,15,82,86,22,22,70
5,96,91,5,3,26,61,49,22
96,64,98,5,92,2,62,51,7
67,20,20,48,10,93,15,94,81
79,49,21,48,92,21,94,98,95
18,62,70,73,75,34,32,41,60
32,7,94,42,94,58,55,94,5
30,43,34,22,11,1,77,28,49
93,68,18,13,16,31,57,7,18
11,44,24,4,16,56,63,88,79
25,32,25,24,30,97,0,2,91
0,65,48,91,1,26,92,21,85
37,39,39,23,72,31,59,52,48
58,73,77,25,24,11,31,2,81
64,77,38,31,38,67,55,20,11
74,37,58,94,54,59,56,78,8
81,21,30,52,61,55,30,34,92
52,81,60,77,44,70,71,57,74
45,7,76,24,79,4,68,10,87
89,41,72,34,88,1,88,74,71
86,88,55,67,41,88,40,92,69
18,97,50,2,63,70,98,24,82
65,19,49,22,22,57,7,17,89
93,47,51,29,88,94,51,56,14
83,10,89,6,94,20,61,30,1
59,55,25,95,7,4,38,44,47
98,88,18,53,24,86,0,82,79
33,67,16,83,76,57,28,19,59
21,61,85,60,67,81,14,0,85
19,66,20,69,37,32,47,0,3
72,44,72,47,41,70,46,27,57
43,7,77,18,89,77,28,25,84
1,15,92,71,43,51,44,95,31
5,31,35,9,58,61,1,72,51
38,79,17,13,43,97,70,84,99
86,16,84,75,59,25,93,83,98
71,29,11,11,34,29,9,1,27
24,31,16,37,25,31,61,2,62
53,61,47,45,60,18,21,45,61
72,97,47,1,85,61,78,50,3
82,37,79,68,33,14,26,66,71
29,40,61,46,50,86,39,95,64
53,67,62,73,22,82,32,96,66
25,91,59,66,96,27,30,63,70
5,84,5,63,35,5,84,38,22
56,13,75,1,5,41,34,65,2
71,99,33,94,72,35,18,75,78
75,26,87,87,2,99,95,71,14
2,68,62,28,1,76,52,35,85
0,76,32,76,5,98,80,42,68
76,20,7,87,22,84,8,2,32
91,80,98,88,26,86,89,92,16
25,63,14,14,22,60,28,5,24
95,59,38,57,71,70,49,55,52
64,22,53,76,32,86,69,9,25
31,67,37,98,64,35,77,63,15
74,70,56,95,91,78,2,2,23
14,57,69,17,87,65,17,77,53
65,77,17,38,58,3,76,31,23
30,49,94,98,81,96,54,73,24
95,44,55,78,94,85,84,62,86
22,8,73,95,69,63,92,22,94
24,71,84,94,99,57,11,90,75
14,26,54,58,81,29,40,76,87
31,82,34,20,82,41,25,77,40
71,42,11,38,0,8,62,14,37
67,47,7,24,8,28,69,71,18
0,51,69,89,67,76,55,68,87
72,2,7,11,75,10,41,72,28
58,34,32,13,78,65,3,87,65
42,57,19,48,96,19,65,99,90
33,93,90,13,85,72,33,41,33
42,80,86,99,77,2,28,26,5
4,97,46,53,62,1,78,12,78
43,67,67,13,97,57,25,48,56
18,11,10,32,66,52,98,40,94
71,9,5,66,61,46,73,61,34
14,59,90,88,11,25,46,93,11
27,10,26,19,52,54,39,82,74
26,32,51,62,14,81,37,98,64
25,48,19,12,47,83,39,55,73
57,44,87,95,18,85,48,60,4
4,3,39,27,68,20,76,88,80
90,99,64,11,0,39,88,63,89
30,54,77,40,25,10,93,97,67
21,53,49,50,10,34,73,35,91
71,71,50,21,38,89,29,57,20
96,62,4,60,4,56,9,71,87
40,26,41,12,56,56,76,61,80
62,19,42,40,85,86,9,4,40
22,52,80,90,96,39,68,44,74
37,59,85,18,61,45,19,72,28
39,6,93,58,91,31,57,63,22
39,81,3,49,71,46,74,69,81
15,30,31,51,77,87,41,40,42
60,75,78,91,69,96,62,33,52
73,61,75,95,87,79,53,9,10
45,89,48,73,75,97,16,82,45
89,17,89,14,45,6,57,21,59
27,41,44,82,73,2,99,82,63
30,31,90,99,63,25,2,42,12
32,35,44,86,33,92,19,61,94
72,82,25,98,12,79,82,95,59
98,92,30,95,87,11,45,34,11
36,8,22,95,70,9,26,35,2
2,77,81,13,87,53,20,93,50
20,21,49,43,92,94,11,46,45
27,79,73,25,77,28,44,89,37
64,80,73,86,86,24,31,39,71
30,85,77,43,66,95,55,47,5
69,23,55,72,30,73,96,60,17
78,13,83,89,60,82,82,47,99
54,26,41,79,60,60,87,91,8
62,44,69,97,60,51,99,93,21
64,3,6,95,11,5,33,60,18
22,22,72,10,61,37,99,87,88
76,49,46,96,15,1,46,65,24
92,6,49,49,59,25,9,98,19
82,89,66,36,82,61,75,87,96
45,27,97,25,80,89,77,95,21
8,52,8,66,5,71,44,87,34
38,41,40,34,73,2,59,69,38
50,45,57,39,51,35,46,7,13
1,91,91,77,47,56,22,51,79
52,64,20,7,42,40,42,68,94
49,78,47,57,70,64,96,65,14
51,86,67,5,18,49,50,73,68
18,33,66,27,16,13,17,74,52
94,22,1,46,54,46,18,33,78
66,12,94,47,28,4,43,58,96
71,10,70,66,9,27,32,16,1
44,47,58,60,3,51,61,55,48
12,40,71,55,60,42,89,12,4
49,26,7,76,14,31,44,18,48
54,48,95,50,24,46,93,56,61
10,48,69,91,79,42,50,74,85
10,24,68,19,24,93,24,60,85
